sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius
249	"(-2.53, 1.38, 33.400000000000006, 0.13413654618473897)"	0.628703966	16.7693636	0.833189652	0.205978637	-118	11.628827	33.273624	17.48055458
1428	"(-2.53, 1.38, -48.59999999999995, -0.03403361344537812)"	0.609322473	26.6446716	0.916438014	0.103143852	-181	24.559778	53.792	31.73765334
711	"(-2.53, 1.38, 8.540000000000035, 0.01201125175808725)"	0.327318608	27.50651802	0.815576352	0.117090835	-169	25.493544	56.39327	31.41475854
957	"(-2.53, 1.38, 86.68000000000004, 0.0905747126436782)"	0.601800416	23.33336866	0.827337675	0.128506994	-148	19.752865	59.09384	28.21705521
1173	"(-2.53, 1.38, 5.060000000000041, 0.004313725490196114)"	0.393707324	26.52527678	0.830712475	0.103613682	-190	25.994606	64.84248	34.85406342
717	"(-2.53, 1.38, 85.74000000000001, 0.11958158995815901)"	0.406446291	28.84202323	0.794155775	0.129550179	-142	14.275526	66.09585	29.15932989
3453	"(-2.53, 1.38, 130.6300000000001, 0.03783087170576314)"	0.608421455	30.40940791	0.927212783	0.07513866	-250	34.414696	63.837147	43.06043363
1416	"(-2.53, 1.38, 104.05000000000004, 0.07348163841807913)"	0.238292779	38.57063226	0.895562154	0.076700489	-229	26.065819	76.42524	43.67444451
969	"(-2.53, 1.38, 0.4900000000000304, 0.0005056759545923946)"	0.704676815	22.72815463	0.874152886	0.127484914	-148	18.641365	50.10522	26.92000053
2208	"(-2.53, 1.38, 219.90000000000003, 0.09959239130434784)"	0.469602423	36.33904996	0.875543523	0.08635993	-199	36.74942	66.71881	39.676306
1107	"(-2.53, 1.38, 76.53000000000003, 0.0691327913279133)"	0.516141412	25.23570412	0.827410374	0.117664006	-193	18.194332	77.83469	30.81460916
1587	"(-2.53, 1.38, -124.16999999999993, -0.07824196597353493)"	0.111932046	47.72220738	0.876694845	0.059676093	-235	47.5382	104.547295	57.34194544
2733	"(-2.53, 1.38, 213.25000000000009, 0.07802780826930117)"	0.359232978	56.41992943	0.783698876	0.08046728	-205	42.057346	108.73657	47.57214231
2106	"(-2.53, 1.38, -105.28999999999992, -0.04999525166191829)"	0.298036733	31.73567578	0.90006561	0.072307771	-229	38.08902	70.11057	46.09587993
2157	"(-2.53, 1.38, 131.9000000000001, 0.06114974501622628)"	0.477331322	36.83248778	0.856953102	0.088108914	-241	30.062172	78.626205	39.73235913
1515	"(-2.53, 1.38, 217.45000000000005, 0.14353135313531357)"	0.903776777	21.83880704	0.932195677	0.113978493	-235	21.974785	43.853363	28.23522545
3033	"(-2.53, 1.38, 28.750000000000092, 0.009479063633366334)"	0.128929825	67.68987203	0.812833158	0.05363576	-280	42.932255	161.3686	68.81219333
1434	"(-2.53, 1.38, 39.610000000000056, 0.027622036262203664)"	0.728362518	23.52771711	0.918948063	0.110121166	-202	22.553928	43.53157	29.64554823
1017	"(-2.53, 1.38, -17.649999999999963, -0.017354965585054043)"	0.930023037	19.10331992	0.918519827	0.132275075	-193	18.47956	33.484795	24.69191106
1758	"(-2.53, 1.38, 87.17000000000004, 0.04958475540386806)"	0.186432169	45.16499762	0.908108451	0.064338923	-271	38.8147	71.89971	51.34637085
2913	"(-2.53, 1.38, 115.67000000000007, 0.039708204600068686)"	0.619643925	34.4979588	0.922424392	0.08065758	-343	32.54798	58.58609	40.32229912
1050	"(-2.53, 1.38, 40.22000000000004, 0.038304761904761946)"	0.36115484	24.97115689	0.864335727	0.101519319	-136	28.476002	68.57565	34.18929095
2064	"(-2.53, 1.38, -105.22999999999993, -0.05098352713178291)"	0.085852477	54.34501504	0.929507771	0.046569332	-253	60.848267	94.647865	69.30558272
3057	"(-2.53, 1.38, 95.65000000000009, 0.031288845273143635)"	0.557516764	31.15188747	0.911523327	0.077047144	-256	36.548866	60.677643	42.71662396
987	"(-2.53, 1.38, 27.730000000000025, 0.02809523809523812)"	0.217808186	40.15621818	0.870206104	0.087234938	-193	30.859667	65.997314	39.51924801
552	"(-2.53, 1.38, 16.710000000000015, 0.03027173913043481)"	0.942729406	16.2115248	0.908028322	0.164188062	-157	13.259259	31.517546	20.12242346
1425	"(-2.53, 1.38, -88.09999999999995, -0.06182456140350874)"	0.153771224	41.90051613	0.86639094	0.068511947	-256	36.744686	80.12756	50.54067574
450	"(-2.53, 1.38, 19.34000000000001, 0.0429777777777778)"	0.616035027	18.37530974	0.866543634	0.159650849	-160	15.178551	48.853962	21.685008
978	"(-2.53, 1.38, 27.02000000000004, 0.027627811860940734)"	0.301854332	36.37371525	0.780768739	0.108038606	-187	20.320387	86.21401	35.56475875
5823	"(-2.53, 1.38, 42.81000000000023, 0.007351880473982522)"	0.259704657	47.54272207	0.90586052	0.049445998	-340	51.373215	106.153946	66.9774762
555	"(-2.53, 1.38, 45.220000000000006, 0.0814774774774775)"	0.240263315	32.7633562	0.762910092	0.127317633	-139	20.364414	88.52993	30.8858345
1356	"(-2.53, 1.38, 176.25000000000003, 0.1299778761061947)"	0.394042557	29.03726341	0.819908574	0.10196574	-172	23.893023	70.708405	35.88405826
990	"(-2.53, 1.38, -233.6999999999999, -0.23606060606060597)"	0.081235993	49.6155403	0.869318867	0.06226257	-247	53.070072	88.77912	55.42619978
1380	"(-2.53, 1.38, 22.500000000000053, 0.016304347826086994)"	0.259403202	36.44752508	0.861545682	0.082827385	-196	39.556934	67.58698	42.04060858
585	"(-2.53, 1.38, 56.84000000000002, 0.0971623931623932)"	0.91048408	16.66520368	0.90928389	0.161029168	-199	14.5452175	30.672165	20.48883234
2076	"(-2.53, 1.38, 50.250000000000064, 0.024205202312138758)"	0.720440435	27.52903397	0.922495187	0.094933718	-247	29.507404	51.116436	34.25600053
669	"(-2.53, 1.38, 76.18000000000004, 0.11387144992526163)"	0.182566009	43.19800078	0.73731603	0.10895701	-160	22.469154	96.12823	37.34327478
3591	"(-2.53, 1.38, 470.00000000000006, 0.13088276246170985)"	0.230040579	58.27531914	0.83897111	0.059518205	-217	59.197083	105.795876	60.07923958
2724	"(-2.53, 1.38, 254.5100000000001, 0.09343245227606464)"	0.427268079	34.68967773	0.901802172	0.075262164	-244	36.000298	67.37423	44.20112007
2061	"(-2.53, 1.38, 85.89000000000006, 0.041673944687045154)"	0.277270607	39.95011923	0.881238531	0.071942502	-214	38.622005	86.631546	47.31972807
1041	"(-2.53, 1.38, 10.040000000000031, 0.009644572526416937)"	0.43537016	25.19423702	0.833345201	0.111947293	-214	19.320065	66.17829	32.15753267
2466	"(-2.53, 1.38, 59.730000000000075, 0.024221411192214142)"	0.332153194	32.82356973	0.902946802	0.07109999	-205	38.281624	67.733215	46.72932969
2853	"(-2.53, 1.38, 117.21000000000012, 0.041083070452155666)"	0.1930257	44.13173596	0.915839792	0.056163673	-253	45.487095	89.184845	58.32385758
738	"(-2.53, 1.38, 61.65000000000002, 0.08353658536585369)"	0.711757672	19.93933461	0.875476663	0.140145369	-169	18.31844	41.578697	24.45107333
1032	"(-2.53, 1.38, -250.71999999999994, -0.24294573643410847)"	0.131608189	48.60491412	0.734325876	0.085021958	-214	29.417482	128.87413	48.05087707
3390	"(-2.53, 1.38, -43.12999999999985, -0.01272271386430674)"	0.157153528	44.8322154	0.930265173	0.049247627	-316	53.378246	96.266495	65.4830933
666	"(-2.53, 1.38, 95.32000000000002, 0.14312312312312317)"	0.284498679	32.74611215	0.796475808	0.118088448	-157	19.598476	63.78676	31.89636916
954	"(-2.53, 1.38, 34.46000000000002, 0.03612159329140464)"	0.391122525	27.38706684	0.801392393	0.11613405	-184	23.9459	69.83461	32.23416817
1401	"(-2.53, 1.38, -116.00999999999995, -0.08280513918629546)"	0.30209322	29.59720723	0.914716119	0.081925451	-229	31.982012	60.66005	40.03281041
1476	"(-2.53, 1.38, 204.39000000000004, 0.1384756097560976)"	0.255479971	34.54850248	0.812602452	0.089336632	-196	29.06741	104.35108	41.32506574
1380	"(-2.53, 1.38, -85.49999999999994, -0.061956521739130396)"	0.092890863	46.89980829	0.889603731	0.058463742	-211	50.661938	112.96499	57.6816997
1338	"(-2.53, 1.38, 125.61000000000003, 0.09387892376681617)"	0.092608526	50.07284333	0.882488147	0.058083777	-217	42.556763	112.06857	58.52716975
1185	"(-2.53, 1.38, -85.90999999999993, -0.07249789029535858)"	0.101340985	46.40253103	0.873406636	0.064760022	-229	40.41019	85.582436	53.03929956
2181	"(-2.53, 1.38, -83.3599999999999, -0.03822099954149468)"	0.097806189	50.84408622	0.932404366	0.047032703	-301	60.78071	91.17118	68.40959437
1572	"(-2.53, 1.38, 25.090000000000035, 0.015960559796437682)"	0.362522164	31.1233316	0.81836784	0.093615995	-190	25.189093	84.71032	39.15819286
1050	"(-2.53, 1.38, 147.59000000000003, 0.1405619047619048)"	0.415711651	25.96361269	0.822837316	0.113118119	-184	27.204191	61.138016	32.23109802
498	"(-2.53, 1.38, 89.57000000000002, 0.17985943775100405)"	0.167614735	56.15735133	0.675252726	0.127758344	-157	47.718365	108.2557	34.77487956
1002	"(-2.53, 1.38, 83.00000000000003, 0.08283433133732537)"	0.717304219	22.21198273	0.863562743	0.129523973	-226	19.176804	50.235317	26.82113802
822	"(-2.53, 1.38, 112.65000000000003, 0.137043795620438)"	0.69577952	21.48939861	0.892042882	0.13591655	-217	19.897564	40.488064	24.7436168
1017	"(-2.53, 1.38, 37.51000000000004, 0.03688298918387418)"	0.722122848	21.90335811	0.905288114	0.122749468	-169	21.229996	43.839405	26.99695712
1644	"(-2.53, 1.38, 249.24000000000007, 0.15160583941605843)"	0.439253102	30.78224061	0.845889389	0.096302761	-178	26.057648	63.29164	36.82722007
789	"(-2.53, 1.38, 50.39000000000002, 0.06386565272496834)"	0.631831838	19.76907632	0.911788603	0.127460392	-160	22.333563	39.15798	25.81379439
1143	"(-2.53, 1.38, 41.67000000000002, 0.036456692913385845)"	0.204999965	46.29566049	0.821845475	0.08581966	-199	34.269737	75.90223	42.53479033
1668	"(-2.53, 1.38, -3.6699999999999378, -0.00220023980815344)"	0.094532683	50.16447858	0.921606999	0.052248097	-325	52.564	88.23652	62.30243362
3933	"(-2.53, 1.38, -73.02999999999987, -0.018568522756165745)"	0.176070076	45.22917474	0.952986208	0.04702422	-400	47.078865	89.04035	66.94421289
966	"(-2.53, 1.38, -40.53999999999996, -0.0419668737060041)"	0.089194002	46.45642994	0.857588049	0.065223449	-232	42.69778	87.45753	53.63382528
1515	"(-2.53, 1.38, -3.27999999999993, -0.0021650165016501187)"	0.321290225	29.63439657	0.829436568	0.089028156	-145	28.209074	95.68263	40.62662071
963	"(-2.53, 1.38, 150.12000000000003, 0.15588785046728976)"	0.239761582	27.05739189	0.875548414	0.091833099	-172	33.16786	57.34018	37.31142594
1245	"(-2.53, 1.38, -191.97999999999993, -0.15420080321285135)"	0.123796525	42.26545924	0.895061558	0.065770392	-241	42.114613	92.47904	50.9609976
1296	"(-2.53, 1.38, 85.06000000000004, 0.06563271604938276)"	0.364761579	27.54837286	0.859241451	0.096117782	-217	28.63763	75.464714	36.32472144
1740	"(-2.53, 1.38, 25.770000000000056, 0.014810344827586239)"	0.264594153	34.70275201	0.91956863	0.072848513	-220	39.312534	69.7539	44.78333307
4200	"(-2.53, 1.38, 333.13000000000017, 0.0793166666666667)"	0.332351139	46.7492535	0.904585969	0.060081399	-313	45.20364	83.287	55.19902033
2166	"(-2.53, 1.38, 275.40000000000003, 0.12714681440443215)"	0.516118962	35.53976351	0.871478336	0.08970944	-214	36.325283	67.82266	38.37306732
2448	"(-2.53, 1.38, 9.920000000000087, 0.004052287581699382)"	0.196044855	37.66859633	0.887401347	0.060822565	-235	39.70121	81.283104	55.58229054
3699	"(-2.53, 1.38, 520.4800000000001, 0.14070829954041636)"	0.224734069	62.0996587	0.810976908	0.059984624	-232	63.347893	111.00116	61.66984077
765	"(-2.53, 1.38, 76.70000000000003, 0.10026143790849677)"	0.802155641	19.34848102	0.89510105	0.14107166	-184	18.526054	39.742153	23.75797449
546	"(-2.53, 1.38, 61.07000000000001, 0.11184981684981686)"	1.076310276	15.27074055	0.937059701	0.167282601	-220	14.223108	25.041859	19.13829392
1056	"(-2.53, 1.38, -118.84999999999994, -0.11254734848484843)"	0.173723479	36.36126625	0.890430865	0.078339456	-202	35.15356	67.56267	43.00713379
3030	"(-2.53, 1.38, 432.3300000000001, 0.14268316831683173)"	0.503594845	37.30438564	0.885024637	0.079095155	-214	34.34386	64.68699	42.85643231
588	"(-2.53, 1.38, 37.51000000000002, 0.06379251700680276)"	0.305767732	46.86949807	0.709171042	0.13911943	-169	22.591665	96.279564	30.40762292
1437	"(-2.53, 1.38, -23.009999999999934, -0.016012526096033357)"	0.202130464	38.05816137	0.853595032	0.076285209	-289	34.0718	83.26269	46.07114808
1407	"(-2.53, 1.38, 67.05000000000004, 0.04765458422174843)"	0.18640993	36.35175145	0.885582478	0.07243899	-175	40.13291	75.185745	46.76488283
1947	"(-2.53, 1.38, 121.56000000000006, 0.0624345146379045)"	0.309398046	32.96234421	0.859097809	0.078670996	-178	39.38245	77.23272	44.38783848
1137	"(-2.53, 1.38, 37.93000000000003, 0.03335971855760776)"	0.579178736	23.40504305	0.848991356	0.117173977	-226	20.88748	56.670734	30.15690822
870	"(-2.53, 1.38, 22.540000000000024, 0.02590804597701152)"	0.384521931	27.62060947	0.799931315	0.118451865	-184	23.947508	63.410797	31.66114769
1416	"(-2.53, 1.38, 26.41000000000005, 0.01865112994350286)"	0.904462874	20.54868953	0.949590732	0.113892384	-196	24.890703	37.01844	27.73895553
1167	"(-2.53, 1.38, 80.79000000000002, 0.06922879177377894)"	0.571044707	26.08042802	0.877662609	0.110800439	-199	22.062714	47.92727	30.8497874
960	"(-2.53, 1.38, 97.57000000000004, 0.1016354166666667)"	0.390584459	26.55237065	0.846150541	0.112099813	-193	23.125294	66.57467	31.62778156
699	"(-2.53, 1.38, 76.77000000000002, 0.10982832618025755)"	0.251210487	28.45236724	0.800735191	0.111146916	-133	23.64123	79.437355	33.70815039
1425	"(-2.53, 1.38, 18.290000000000042, 0.012835087719298276)"	0.20619221	35.60942052	0.899861511	0.072907648	-214	42.019733	64.29548	45.72697689
1503	"(-2.53, 1.38, 106.05000000000007, 0.07055888223552899)"	0.437895111	30.03034626	0.852860374	0.096739932	-190	27.472977	81.34094	36.36114413
612	"(-2.53, 1.38, 23.24000000000002, 0.03797385620915036)"	0.563359808	23.24365989	0.828089724	0.146876942	-136	20.415869	45.71535	24.66551787
2511	"(-2.53, 1.38, 80.97000000000007, 0.03224611708482679)"	0.181370818	65.18123848	0.797890649	0.06463034	-244	40.06958	121.18838	58.17567585
738	"(-2.53, 1.38, 108.05000000000001, 0.14640921409214094)"	0.23870549	41.17209218	0.724872502	0.118081007	-118	29.297926	79.56439	35.04931894
945	"(-2.53, 1.38, 57.90000000000004, 0.061269841269841314)"	0.321019387	31.33016611	0.858598032	0.102358922	-241	27.164309	53.804127	34.13545236
474	"(-2.53, 1.38, 20.280000000000022, 0.04278481012658233)"	0.606718895	20.27188266	0.824265193	0.162902347	-109	12.93794	43.833355	22.34225234
2511	"(-2.53, 1.38, 22.450000000000067, 0.008940661091198752)"	0.335594731	44.16010139	0.808101704	0.078486851	-187	27.20786	87.92147	47.2996934
3819	"(-2.53, 1.38, 48.52000000000014, 0.012704896569782702)"	0.201909708	49.35570019	0.897105643	0.052059622	-238	52.038914	99.72603	64.23572832
1551	"(-2.53, 1.38, 32.94000000000005, 0.0212379110251451)"	0.250744293	48.43467398	0.791395676	0.086438434	-232	25.679314	101.85715	43.85515932
330	"(-2.53, 1.38, 35.030000000000015, 0.10615151515151519)"	0.204462381	32.05997882	0.761857573	0.143404055	-127	21.74982	53.675266	27.45908321
3198	"(-2.53, 1.38, -37.729999999999926, -0.011797998749218238)"	0.122791632	50.79646026	0.951062473	0.045052512	-394	64.87237	90.21158	70.01533919
3408	"(-2.53, 1.38, 179.3000000000001, 0.05261150234741787)"	0.317867246	53.20898232	0.797073389	0.070401698	-250	43.430897	125.886246	53.46133651
7692	"(-2.53, 1.38, -646.7099999999998, -0.08407566302652103)"	0.185494662	62.68470051	0.964363833	0.037470579	-454	70.5404	101.04195	83.02137819
5178	"(-2.53, 1.38, 236.27000000000012, 0.04562958671301663)"	0.252680149	48.72730315	0.912248368	0.04963283	-331	52.694485	100.4696	66.25812239
1998	"(-2.53, 1.38, 118.81000000000009, 0.05946446446446451)"	0.276074554	33.74345819	0.867662264	0.075345078	-217	31.933706	74.04558	45.8897466
408	"(-2.53, 1.38, 23.48000000000001, 0.057549019607843165)"	0.288081219	28.50309707	0.777343709	0.143092361	-136	14.348428	58.936863	26.97066893
3651	"(-2.53, 1.38, 312.1500000000001, 0.08549712407559575)"	0.192642271	83.51743934	0.79040816	0.058689297	-271	45.107765	163.38045	64.67120232
342	"(-2.53, 1.38, 72.39000000000001, 0.2116666666666667)"	0.334601838	24.74007117	0.84538884	0.152151719	-163	20.65933	41.542458	23.32318636
408	"(-2.53, 1.38, 49.41000000000001, 0.12110294117647062)"	0.204415181	56.99076693	0.58706042	0.170848904	-133	28.319933	113.00607	29.91067799
342	"(-2.53, 1.38, 26.580000000000013, 0.07771929824561408)"	0.924831165	14.59324274	0.892508711	0.195313949	-118	11.663264	31.309113	17.20978837
1629	"(-2.53, 1.38, 114.95000000000005, 0.07056476365868634)"	0.141550273	71.59531698	0.724109509	0.076255862	-193	30.078274	157.19205	54.33050841
1098	"(-2.53, 1.38, 8.870000000000033, 0.00807832422586524)"	0.204328782	35.93168674	0.864268472	0.084069353	-193	30.04673	89.72969	41.28904867
1374	"(-2.53, 1.38, 65.64000000000004, 0.04777292576419217)"	0.084409882	51.56490765	0.918401909	0.053725755	-265	47.498848	86.27194	60.80033142
936	"(-2.53, 1.38, 37.39000000000004, 0.039946581196581246)"	0.27654748	35.34235558	0.820593289	0.10092488	-175	26.278173	75.50024	36.22388716
3228	"(-2.53, 1.38, 215.8900000000001, 0.06688042131350684)"	0.230335297	44.73590712	0.936448362	0.055100235	-313	48.6235	81.448425	58.14119759
1473	"(-2.53, 1.38, -169.41999999999996, -0.11501697216564831)"	0.094018068	46.86170556	0.924172943	0.054259995	-241	54.082993	78.51378	59.825764
1338	"(-2.53, 1.38, 48.64000000000006, 0.03635276532137523)"	0.619930118	23.94211592	0.897768259	0.10821607	-223	23.061071	52.33673	30.87914375
1560	"(-2.53, 1.38, -96.50999999999993, -0.06186538461538457)"	0.173481372	35.70552133	0.854076987	0.070727774	-247	38.70879	92.172226	49.663148
1428	"(-2.53, 1.38, 68.51000000000006, 0.04797619047619052)"	0.156772306	41.0939788	0.867870561	0.069551564	-154	34.074333	85.775345	49.70034441
618	"(-2.53, 1.38, 7.460000000000026, 0.012071197411003277)"	0.152884516	37.74695897	0.847348583	0.093908698	-184	28.694715	64.561584	37.70103966
1842	"(-2.53, 1.38, -85.84999999999995, -0.04660694896851246)"	0.267942899	42.529768	0.804960963	0.081395791	-247	25.152874	88.86402	45.78724214
2514	"(-2.53, 1.38, -25.469999999999885, -0.010131264916467734)"	0.154529178	45.17131201	0.932239292	0.052982646	-349	50.8131	86.99783	60.7379605
3666	"(-2.53, 1.38, 71.10000000000014, 0.0193944353518822)"	0.217799043	53.64393029	0.86109831	0.057124757	-271	44.182514	99.58938	60.98796659
894	"(-2.53, 1.38, 69.78000000000003, 0.07805369127516781)"	0.565344722	24.28155876	0.876480778	0.123857623	-172	18.748108	45.187595	27.63478664
1494	"(-2.53, 1.38, -49.46999999999994, -0.033112449799196746)"	0.157632989	41.63510925	0.870358897	0.067816911	-175	37.19393	84.7504	50.82587643
2121	"(-2.53, 1.38, -32.20999999999992, -0.01518623290900515)"	0.131881408	46.39575132	0.904609233	0.054940542	-289	52.381405	82.41316	60.36251144
1149	"(-2.53, 1.38, -31.349999999999962, -0.027284595300261064)"	0.569971906	30.501173	0.844472508	0.116739626	-196	28.243792	54.654713	30.4310853
1446	"(-2.53, 1.38, 31.22000000000004, 0.021590594744121745)"	0.52585602	25.75783411	0.881724528	0.100204396	-172	28.470718	68.02688	33.95482969
4200	"(-2.53, 1.38, -281.21999999999986, -0.06695714285714283)"	0.142351774	51.87075919	0.951756355	0.042619263	-394	63.0831	100.511894	73.9587448
927	"(-2.53, 1.38, 5.24000000000003, 0.0056526429341963655)"	0.919609807	18.62729552	0.925124916	0.133621714	-157	20.089207	35.904896	24.26855055
924	"(-2.53, 1.38, 115.57000000000002, 0.1250757575757576)"	0.885071911	18.71565596	0.917523068	0.136043517	-184	19.097292	40.321712	24.03401968
