sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	CPI
1767	(-2.53, 1.38, 140.00000000000006, 0.07923033389926432)	0.5238118404349497	33.60182613329658	0.8953184319243974	0.09324022241855758	-253	32.257557	56.447033	35.936884885083934	1
1164	(-2.53, 1.38, 79.38000000000004, 0.06819587628865982)	0.5877395275783526	23.430091578974164	0.8749827904080657	0.11439551840522943	-175	24.462534	56.35635	29.971793573725304	1
1290	(-2.53, 1.38, 93.87000000000005, 0.07276744186046516)	0.18449995043364437	45.8038951554195	0.865841240237228	0.07553088268701799	-238	33.995598	82.082695	45.87313563340247	1
1692	(-2.53, 1.38, 139.80000000000004, 0.08262411347517733)	0.3890384123561165	27.807564330692333	0.883264381668009	0.08766750906879227	-187	30.057829	63.94703	38.74287722064517	1
1485	(-2.53, 1.38, -47.379999999999946, -0.03190572390572387)	0.25549519520904546	42.547588515574475	0.8545131403013657	0.08070057529668756	-211	29.753168	80.07795	43.50366825962795	1
1989	(-2.53, 1.38, -80.89999999999995, -0.040673705379587706)	0.2427809373764249	45.355508068487346	0.8549653064035957	0.0718329571276022	-235	38.721165	84.73705	48.8482508924178	1
837	(-2.53, 1.38, -105.53999999999998, -0.1260931899641577)	0.23169213766497176	34.34390646119195	0.8660773952066289	0.09369300932284441	-202	27.94583	69.33932	36.970673553643536	1
471	(-2.53, 1.38, 21.01000000000002, 0.04460721868365185)	0.4526944740080057	25.044812505880213	0.8464804540057029	0.14560905725419077	-148	19.558453	45.705036	24.339739755380087	1
3348	(-2.53, 1.38, 230.68000000000012, 0.0689008363201912)	0.07153789832746224	89.72601592042986	0.774807756080553	0.04449142735870593	-244	63.82904	204.58492	87.02638754057588	1
2196	(-2.53, 1.38, 174.10000000000002, 0.07928051001821494)	0.25562853137668523	41.419843968619155	0.8454827568561849	0.07154282015339035	-226	39.03208	99.04311	49.5964331485006	1
2718	(-2.53, 1.38, 373.3200000000001, 0.1373509933774835)	0.4516583427489187	36.23725157155431	0.8936769982558861	0.07741841802261493	-277	37.455395	63.029823	43.36070971645501	1
621	(-2.53, 1.38, 81.10000000000002, 0.1305958132045089)	0.46717793318602774	22.24521294635447	0.8090594246234744	0.14404425419118835	-133	18.377922	69.34497	25.742154593849893	1
597	(-2.53, 1.38, 36.750000000000014, 0.06155778894472364)	0.4118071262872891	29.253741979267264	0.7782870217837525	0.14170768127814987	-196	21.562088	72.301125	27.201200670579766	1
2247	(-2.53, 1.38, -19.039999999999907, -0.008473520249221142)	0.09552212695426425	58.92148292087909	0.8831911856474852	0.04944743952259343	-274	48.094913	125.414474	68.6946192378898	1
750	(-2.53, 1.38, -7.159999999999975, -0.009546666666666634)	0.13223693177910129	36.6447212189303	0.8455104007771704	0.08392208921478737	-154	40.169662	91.122604	42.27912722050089	1
1071	(-2.53, 1.38, 67.40000000000003, 0.06293183940242766)	0.22664924635217226	41.38406059430265	0.7765233239356159	0.09496280338822095	-187	29.455444	86.30748	40.68302362914516	1
2040	(-2.53, 1.38, 41.71000000000006, 0.020446078431372576)	0.5042360613894304	29.831317723377996	0.8945283363978176	0.08721337628710865	-193	27.595022	73.60616	38.45422407285759	1
3399	(-2.53, 1.38, 114.3200000000001, 0.033633421594586675)	0.25763752397804396	59.1163052182334	0.8378859114317305	0.06292949338043591	-298	48.13942	107.466064	56.89605191321252	1
1923	(-2.53, 1.38, 205.83000000000007, 0.10703588143525744)	0.5561760363873287	29.783386929528756	0.8728939672149576	0.09566100525991812	-247	23.498787	63.26	35.92732001353461	1
408	(-2.53, 1.38, 20.550000000000004, 0.05036764705882354)	0.29239752183882894	28.279061298460736	0.7805237145081223	0.1434599719449672	-145	14.246535	57.786564	26.791955331597162	1
645	(-2.53, 1.38, 37.880000000000024, 0.058728682170542675)	0.6200190959500296	22.49674486405801	0.8042984570558405	0.1539740544546891	-172	14.800659	72.99176	24.224592118959546	1
7005	(-2.53, 1.38, -87.91999999999976, -0.01255103497501781)	0.32492049669834827	52.20179757480665	0.8573861470996568	0.051687203193849895	-274	57.522373	120.578766	67.69580537723223	1
2760	(-2.53, 1.38, -451.26999999999987, -0.16350362318840575)	0.08803248911689417	63.99322559599626	0.9056776257198742	0.043376071927209284	-286	55.33767	133.7664	76.36553443520783	1
4200	(-2.53, 1.38, 338.4100000000001, 0.08057380952380955)	0.09248445380980164	77.08235676506757	0.8226729179431004	0.04212203276902776	-241	73.3073	179.46965	86.57345151133258	1
1620	(-2.53, 1.38, 119.11000000000004, 0.07352469135802472)	0.38028559386237404	32.669417779468546	0.8920305367929888	0.08632210017025459	-205	34.225998	58.882847	38.96005263824185	1
2379	(-2.53, 1.38, 38.930000000000085, 0.016364018495166072)	0.1532523328945012	46.31695058478854	0.9112782734350026	0.05507305502255869	-277	53.649765	97.28825	59.776580852178505	1
4200	(-2.53, 1.38, -72.96999999999986, -0.01737380952380949)	0.23731442575595726	42.20027555959676	0.8973047107926333	0.05407063488864968	-274	51.688103	88.39145	61.83293164661434	1
864	(-2.53, 1.38, -8.539999999999964, -0.009884259259259218)	0.4451314744449807	23.507562614456916	0.8256872093731512	0.12233757947065799	-142	21.554935	59.538303	29.699272709761818	1
762	(-2.53, 1.38, -32.09999999999997, -0.042125984251968465)	0.25919137889893357	28.398902806208987	0.8170889649650338	0.10708856729397023	-181	23.433498	69.08515	34.28536688293815	1
2178	(-2.53, 1.38, -171.80999999999992, -0.07888429752066112)	0.11696097471698973	53.1368001242673	0.8931380282947166	0.052909426322716946	-313	43.233757	112.6834	63.4847802707475	1
672	(-2.53, 1.38, 43.27000000000001, 0.06438988095238096)	0.34763763618666815	64.13103671478319	0.6576973657096181	0.15077461811827295	-190	18.207735	118.39268	30.252893267153425	1
1560	(-2.53, 1.38, 42.82000000000005, 0.02744871794871798)	0.4631187976401348	26.33092683709573	0.8794598285634936	0.09545503445950694	-208	28.26193	66.70822	35.73603864887842	1
6117	(-2.53, 1.38, -70.20999999999978, -0.011477848618603854)	0.1499654048709801	62.878001406662385	0.960579559323284	0.037795055148310816	-427	70.37054	106.16528	82.63288781204893	1
4617	(-2.53, 1.38, -23.85999999999988, -0.0051678579163959015)	0.1652792168705864	50.66375893030102	0.9595057323876132	0.043285761162656505	-481	63.156464	90.912895	72.23183071940879	1
1260	(-2.53, 1.38, 8.970000000000033, 0.007119047619047645)	0.6624528132957941	24.888670232161328	0.8574566814399341	0.11554778727894974	-199	15.709645	49.14336	30.279411680499464	1
1632	(-2.53, 1.38, -47.07999999999996, -0.028848039215686253)	0.24067194623098168	38.18839476322834	0.8850298696085629	0.07364521548528641	-271	31.80653	84.27396	46.02764863855814	1
4200	(-2.53, 1.38, 380.7500000000002, 0.09065476190476196)	0.26861754540108795	55.913979235735795	0.8681993087194513	0.058526573792883375	-271	47.59009	93.59249	59.040322107277	1
1056	(-2.53, 1.38, -25.749999999999957, -0.024384469696969658)	0.11358131732397703	44.07206203867516	0.8948865440917594	0.0671231260805005	-202	31.486916	72.53185	49.94374475865628	1
1176	(-2.53, 1.38, 96.66000000000003, 0.08219387755102044)	0.3541887876699213	26.36159643190654	0.8889289653509739	0.09442210023834538	-175	30.630787	56.444035	35.74213910752104	1
1626	(-2.53, 1.38, -44.67999999999995, -0.027478474784747818)	0.3146527733698916	33.38789278927178	0.8171025475145548	0.0873747441155118	-205	26.985748	97.696846	42.02026368080723	1
4008	(-2.53, 1.38, -110.10999999999987, -0.02747255489021953)	0.13331677513699322	53.7738070252173	0.945781700772958	0.0428892092372531	-409	55.833553	99.56509	73.95751473503411	1
324	(-2.53, 1.38, 24.710000000000008, 0.07626543209876546)	1.0303168492825951	13.24835248458172	0.9144269688930889	0.20316011572748666	-121	14.107279	28.645626	16.148559093579934	1
645	(-2.53, 1.38, 32.32000000000002, 0.05010852713178298)	0.5146659255895908	28.664029983598873	0.7912830052889922	0.14576402619252557	-157	15.684746	69.168434	26.009922660432544	1
675	(-2.53, 1.38, 95.34000000000003, 0.14124444444444448)	0.3072263869209351	23.004375197846393	0.8205642880921311	0.11871205280423094	-109	16.621943	71.74136	30.797383969646127	1
444	(-2.53, 1.38, 67.42000000000002, 0.15184684684684688)	0.3378018172699703	25.773039249679176	0.8350082109579742	0.13760948921860666	-157	19.953554	63.715744	26.10851229903035	1
1860	(-2.53, 1.38, 33.380000000000074, 0.017946236559139826)	0.43686448238340364	36.13948463261982	0.8246583741981397	0.0926665770905047	-226	26.831322	73.5255	39.25762840319586	1
897	(-2.53, 1.38, 20.660000000000032, 0.023032329988851765)	0.5155554116196741	26.032701023308633	0.8631764535946023	0.12070570609495132	-184	22.568672	56.862133	28.79346089473872	1
1788	(-2.53, 1.38, -66.79999999999993, -0.03736017897091719)	0.15257931613912046	41.31155445881012	0.9286583567729952	0.060182718676118914	-283	41.28967	71.78646	53.67764836361364	1
3207	(-2.53, 1.38, 97.38000000000011, 0.03036482694106645)	0.1963671065674536	42.75571075316563	0.8976958523654316	0.0547188997159142	-310	52.737118	95.700226	61.073763087761925	1
2409	(-2.53, 1.38, -217.05999999999992, -0.09010377750103774)	0.18440631472411648	40.19159687934542	0.8886091042955869	0.05980652832756329	-193	46.433125	81.36872	56.44973443553554	1
1572	(-2.53, 1.38, -57.76999999999993, -0.03674936386768444)	0.23853092951917032	46.810572097650194	0.8174268995161222	0.08077104853753547	-169	37.330994	89.059975	45.437728141258084	1
2646	(-2.53, 1.38, 14.02000000000012, 0.005298563869992487)	0.20254699457166234	50.86086142156817	0.8690530393117836	0.06141694672147943	-244	41.663242	107.229996	56.20652683676195	1
726	(-2.53, 1.38, 13.960000000000027, 0.019228650137741086)	0.11542264218845091	35.86767447273717	0.8747023676934843	0.0805332388453823	-196	33.360146	71.999756	42.58785698036998	1
594	(-2.53, 1.38, 5.310000000000022, 0.008939393939393976)	0.6021667111963864	26.3134303501485	0.7956905530003933	0.15907535062201703	-145	17.240519	61.460052	23.70140894753801	1
1695	(-2.53, 1.38, -2.1199999999999424, -0.0012507374631268097)	0.30427600415764905	32.625576404956746	0.853930153108986	0.08182498432890936	-208	34.612797	73.707344	42.935149033016295	1
951	(-2.53, 1.38, 96.07000000000002, 0.1010199789695058)	0.5543946722901536	22.948160500595773	0.9203908994544434	0.11208459124883485	-232	17.443323	44.330673	29.080577483068993	1
1560	(-2.53, 1.38, 60.79000000000006, 0.03896794871794876)	0.1523745713161823	41.446639152040326	0.8966462447131536	0.06586154818784325	-280	37.824722	77.61654	50.800523235837055	1
1260	(-2.53, 1.38, -52.76999999999995, -0.041880952380952345)	0.2517433402583861	33.62441232308427	0.8972496787975924	0.08163680964891738	-256	34.68844	78.56327	40.95641349317595	1
1185	(-2.53, 1.38, -41.53999999999995, -0.03505485232067506)	0.15315890586323427	43.10799508525992	0.8920088275340711	0.07041956120977723	-205	37.171154	77.58697	47.75939182881254	1
6408	(-2.53, 1.38, 335.4100000000002, 0.05234238451935084)	0.4123391417134783	45.939825549670836	0.9099703140144217	0.054754396158452345	-313	49.076427	103.146065	60.21088855772277	1
1635	(-2.53, 1.38, 66.92000000000006, 0.040929663608562726)	0.3103856185506088	30.250131146022117	0.8827365717774537	0.08138021995520808	-265	34.81525	69.17441	41.761037113529156	1
2460	(-2.53, 1.38, 135.15000000000012, 0.05493902439024395)	0.16302679513960203	49.89455669599055	0.9102716083514877	0.05494388782264642	-265	51.21348	92.88558	59.983371244984205	1
783	(-2.53, 1.38, 87.62000000000002, 0.11190293742017883)	0.5915911699511843	21.30614478594827	0.861805780304174	0.1320014415748209	-166	17.070145	48.951508	26.371399501324635	1
2019	(-2.53, 1.38, -68.77999999999992, -0.03406636948984642)	0.13224027566650565	53.391402835964776	0.883329178311598	0.057400519470946126	-250	47.66775	107.436516	59.16745042790407	1
2994	(-2.53, 1.38, 73.28000000000011, 0.024475617902471648)	0.18941901522196308	42.88197971782735	0.9328514721875887	0.05339771962242459	-286	49.828648	82.74168	60.22628054160377	1
2016	(-2.53, 1.38, 69.59000000000006, 0.034518849206349234)	0.25167005867724224	36.32211190329813	0.8993888490277814	0.070109008137307	-223	36.00626	73.90639	47.57731541464881	1
1140	(-2.53, 1.38, -55.90999999999997, -0.04904385964912278)	0.6814286498026382	21.404923046174435	0.8969582544391215	0.11784701336677335	-178	22.092257	43.01403	28.381179685102556	1
2169	(-2.53, 1.38, 75.54000000000006, 0.034827109266943324)	0.209755922936037	65.82970791381416	0.7478740266984606	0.07606837585666101	-226	32.0034	148.53116	52.73375053691694	1
708	(-2.53, 1.38, -7.189999999999971, -0.010155367231638377)	0.2425698522371831	32.026412590895	0.7969561804332426	0.11025887446415013	-139	28.334337	92.15291	34.140765684453946	1
783	(-2.53, 1.38, 137.14000000000001, 0.17514687100894)	0.7902380308243286	18.47263387480526	0.8902176003235829	0.1451103278958069	-151	17.760414	37.141144	23.22345092576935	1
363	(-2.53, 1.38, 42.10000000000001, 0.11597796143250691)	0.7970026267762694	15.017286363100936	0.8968184231395472	0.18142708977204725	-148	14.702835	33.036438	18.4380334789818	1
6720	(-2.53, 1.38, -228.89999999999972, -0.03406249999999996)	0.14811316341154276	62.465010347427835	0.9647674817247351	0.03671550556123167	-397	78.90309	102.38172	84.69330587793274	1
2943	(-2.53, 1.38, -72.68999999999991, -0.02469928644240568)	0.2721996625828606	40.09034914573721	0.8787191966705058	0.06390137916822884	-232	39.71377	90.41045	53.42701480769605	1
5916	(-2.53, 1.38, -208.37999999999982, -0.03522312373225149)	0.13553595043570787	62.736731475785504	0.9654467477426941	0.03722352631277614	-514	76.36329	105.81528	83.47865014271325	1
3636	(-2.53, 1.38, 271.3100000000001, 0.07461771177117715)	0.2449953044057852	45.66871936221579	0.9044060032786959	0.056959917983640404	-277	51.83328	94.54373	58.235587747235634	1
888	(-2.53, 1.38, -5.759999999999973, -0.006486486486486457)	0.30381078315152027	30.744519178554977	0.7468371918597662	0.11714277631268359	-151	24.735722	81.79907	34.29097271505977	1
1926	(-2.53, 1.38, 65.12000000000009, 0.03381100726895124)	0.504805303768956	27.788588177345467	0.9168207411385487	0.08722846249252172	-235	31.214159	63.866547	37.5127244892821	1
1254	(-2.53, 1.38, 134.43000000000006, 0.10720095693779909)	0.3405888092986295	38.16414307007946	0.8098859729124567	0.09977848527913755	-214	27.756987	78.87359	37.124487835315286	1
279	(-2.53, 1.38, 13.37000000000001, 0.047921146953405054)	0.900505587897615	12.6700227809959	0.9085989672126025	0.20350355146944057	-97	13.120789	24.166279	16.224712994114352	1
672	(-2.53, 1.38, -1.3899999999999757, -0.002068452380952345)	0.3574637559902833	31.628301964104846	0.7571350049808979	0.13437464199594745	-145	13.522429	62.758312	29.487001299386872	1
1470	(-2.53, 1.38, -23.309999999999942, -0.015857142857142816)	0.12250545338729527	41.78436068226358	0.8568218839352922	0.06387326204110319	-169	38.44791	94.68097	54.81653855915815	1
1233	(-2.53, 1.38, -0.05999999999996675, -4.8661800486591035e-05)	0.09813048491723686	52.176001454071105	0.8350480887767264	0.06415840971152516	-259	41.154694	108.88712	55.995893356756035	1
2739	(-2.53, 1.38, 165.06000000000006, 0.060262869660460044)	0.20196720714829142	48.76754549582731	0.8988941171883186	0.057821268741822286	-286	46.27135	95.51823	57.71983747916082	1
3024	(-2.53, 1.38, 162.2500000000001, 0.053654100529100565)	0.4343953640364294	33.64831351170424	0.8885451654314259	0.0734058016697562	-214	33.64342	75.377754	45.99507808722484	1
315	(-2.53, 1.38, 47.20000000000001, 0.1498412698412699)	1.136797952080443	12.516607902119516	0.9435976458799001	0.20362642134430228	-139	13.228419	21.378809	15.613500346397439	1
1545	(-2.53, 1.38, 74.06000000000006, 0.047935275080906184)	0.694413286751779	24.49903503552346	0.9291380804852655	0.10228386387337543	-229	21.970379	51.543106	31.56704063161254	1
1287	(-2.53, 1.38, 68.22000000000004, 0.05300699300699304)	0.7726363929239255	24.258370152784348	0.8997530320279195	0.11855912610441761	-229	23.356514	47.23695	28.12308415346541	1
2916	(-2.53, 1.38, 135.04000000000008, 0.046310013717421154)	0.41050145520791315	34.984620633038226	0.88174548799059	0.0737428675392975	-208	34.164783	81.92818	46.137917411035275	1
2028	(-2.53, 1.38, 112.35000000000007, 0.0553994082840237)	0.46452155614918805	30.20160209147468	0.9245441410801555	0.0822019569813196	-226	32.51535	51.14814	39.47402819946468	1
2541	(-2.53, 1.38, 185.07000000000008, 0.07283353010625741)	0.6227907589256554	28.484672201263617	0.9072256445935103	0.08570538216320406	-232	29.193762	67.557434	38.583164180795805	1
891	(-2.53, 1.38, 1.8200000000000411, 0.002042648709315422)	0.8555211449097456	18.950060030869537	0.924576715084643	0.133328250056959	-202	20.852228	40.618282	24.33638817470421	1
3624	(-2.53, 1.38, 312.8000000000001, 0.0863134657836645)	0.2863510853480391	42.46754492042369	0.9053429675769737	0.05886347394778243	-241	42.908405	88.751724	56.29401609509656	1
4752	(-2.53, 1.38, -365.09999999999985, -0.07683080808080806)	0.12041698908624038	62.29948786044836	0.9560074770736854	0.038608974481013525	-451	70.62774	99.478905	81.27775504647843	1
582	(-2.53, 1.38, 47.110000000000014, 0.08094501718213061)	0.9377256816938108	16.16129793036612	0.9355230597134359	0.1572399194849456	-169	16.5284	28.041075	20.394071851552617	1
1773	(-2.53, 1.38, -0.6599999999999397, -0.00037225042301181034)	0.15655854455596968	37.350790890573805	0.8905608492348112	0.0633010440261953	-241	50.708664	87.62524	53.2165582052124	1
2973	(-2.53, 1.38, 61.06000000000009, 0.020538176925664342)	0.1723330096229811	42.350568053074745	0.9295480849245329	0.05245583302257443	-244	53.13688	82.054245	61.525564354981725	1
